Valores Confirmados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA;;;;;;;;;;;;;;;;;;;;;;;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;;;;;;;;;;;;;;;;;;;;;;
11-10-1989;1286,04;15402457509,00;1234,05;48498850239,00;1134,11;30427210347,00;1244,19;7733578186,00;1179,30;211371349902,00;1217,55;25486916990,00;2169,46;25403967522,00;1204,48;14525389471,00;1199,61;26760748566,00;1201,98;326594159494,00;1167,72;246543231123,00;1202,38;117477908601,00;1236,02;98127831998,00;;;;;;;;;;;;;;;;;;
12-10-1989;1286,04;15402457509,00;1234,05;48498850239,00;1134,11;30427210347,00;1244,19;7733578186,00;1179,30;211371349902,00;1217,55;25486916990,00;2169,46;25403967522,00;1204,48;14525389471,00;1199,61;26760748566,00;1201,98;326594159494,00;1167,72;246543231123,00;1202,38;117477908601,00;1236,02;98127831998,00;;;;;;;;;;;;;;;;;;
13-10-1989;1288,80;15430225527,00;1237,28;48617133570,00;1137,11;30507334387,00;1247,11;7751730151,00;1182,44;211927029310,00;1221,02;25562759442,00;2175,25;25459043092,00;1207,44;14570193234,00;1202,57;26838040233,00;1204,97;327245629968,00;1170,71;246981251347,00;1205,34;117767538115,00;1239,18;98219793504,00;;;;;;;;;;;;;;;;;;
14-10-1989;1288,80;15430225527,00;1237,28;48617133570,00;1137,11;30507334387,00;1247,11;7751730151,00;1182,44;211927029310,00;1221,02;25562759442,00;2175,25;25459043092,00;1207,44;14570193234,00;1202,57;26838040233,00;1204,97;327245629968,00;1170,71;246981251347,00;1205,34;117767538115,00;1239,18;98219793504,00;;;;;;;;;;;;;;;;;;
15-10-1989;1288,80;15430225527,00;1237,28;48617133570,00;1137,11;30507334387,00;1247,11;7751730151,00;1182,44;211927029310,00;1221,02;25562759442,00;2175,25;25459043092,00;1207,44;14570193234,00;1202,57;26838040233,00;1204,97;327245629968,00;1170,71;246981251347,00;1205,34;117767538115,00;1239,18;98219793504,00;;;;;;;;;;;;;;;;;;
16-10-1989;1292,37;15472887020,00;1241,06;48765423637,00;1140,73;30621627416,00;1250,67;7773327173,00;1185,89;212539737551,00;1224,87;25643836889,00;2181,77;25535758771,00;1211,11;14614504794,00;1206,21;26894608906,00;1208,42;328172714950,00;1174,00;247672142846,00;1208,90;118114943402,00;1242,78;98501169283,00;;;;;;;;;;;;;;;;;;
17-10-1989;1293,81;15490010715,00;1243,00;48835930879,00;1142,64;30672339259,00;1252,13;7782424925,00;1187,23;212775300485,00;1227,18;25691342561,00;2185,07;25574212324,00;1213,28;14643157194,00;1207,82;26930594589,00;1209,73;328560090917,00;1175,35;248094172986,00;1210,58;118279350344,00;1244,59;98639748201,00;;;;;;;;;;;;;;;;;;
18-10-1989;1297,57;15534775391,00;1246,90;48986163030,00;1146,73;30780832114,00;1254,91;7799446746,00;1190,05;213287377590,00;1231,80;25787968852,00;2191,75;25652264651,00;1217,23;14688157675,00;1211,22;27032793179,00;1212,56;329338634329,00;1178,00;248648508911,00;1214,03;118651737902,00;1247,94;98904020985,00;;;;;;;;;;;;;;;;;;
19-10-1989;1298,98;15551626099,00;1248,89;49063368668,00;1148,62;30831624638,00;1256,59;7809882870,00;1191,11;213429384235,00;1234,79;25759103717,00;2194,36;25682715458,00;1219,56;14715827803,00;1212,86;27069455175,00;1213,94;329702597992,00;1178,93;248840672927,00;1215,45;118790522153,00;1249,38;99011262787,00;;;;;;;;;;;;;;;;;;
20-10-1989;1302,64;15595325237,00;1252,63;49218808514,00;1152,09;30923659163,00;1259,65;7899987511,00;1193,49;213889487791,00;1239,10;25848793638,00;2199,83;25746596418,00;1223,33;14759622882,00;1215,95;27134522292,00;1216,12;330288153875,00;1181,17;249615289947,00;1218,71;119091409956,00;1253,03;99358068865,00;;;;;;;;;;;;;;;;;;
21-10-1989;1302,64;15595325237,00;1252,63;49218808514,00;1152,09;30923659163,00;1259,65;7899987511,00;1193,49;213889487791,00;1239,10;25848793638,00;2199,83;25746596418,00;1223,33;14759622882,00;1215,95;27134522292,00;1216,12;330288153875,00;1181,17;249615289947,00;1218,71;119091409956,00;1253,03;99358068865,00;;;;;;;;;;;;;;;;;;
22-10-1989;1302,64;15595325237,00;1252,63;49218808514,00;1152,09;30923659163,00;1259,65;7899987511,00;1193,49;213889487791,00;1239,10;25848793638,00;2199,83;25746596418,00;1223,33;14759622882,00;1215,95;27134522292,00;1216,12;330288153875,00;1181,17;249615289947,00;1218,71;119091409956,00;1253,03;99358068865,00;;;;;;;;;;;;;;;;;;
23-10-1989;1306,33;15656153177,00;1257,21;49397204675,00;1156,23;31006137993,00;1263,83;7926197618,00;1197,70;214236521350,00;1243,96;25954250736,00;2207,22;25953912274,00;1227,76;14812982864,00;1219,81;27578975956,00;1220,28;331408035365,00;1185,26;250479177810,00;1223,03;119514293454,00;1257,15;99684239902,00;;;;;;;;;;;;;;;;;;
