Valores Confirmados;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Fecha;APORTA;;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
12-02-2018;37903,51;3,6087E+12;39860,65;4,42622E+12;36299,56;5,47527E+12;40210,47;1,52238E+12;62110,82;7,04652E+11;36186,83;3,57753E+12;;;;
13-02-2018;37902,21;3,63009E+12;39849,92;4,45111E+12;36301,85;5,50812E+12;40206,62;1,59657E+12;62111,75;7,066E+11;36184,77;3,58738E+12;;;;
14-02-2018;37918,93;3,64841E+12;39858,08;4,48019E+12;36305,61;5,55494E+12;40217,23;1,67566E+12;62137,88;7,09875E+11;36192,99;3,60037E+12;;;;
15-02-2018;37968,04;3,64504E+12;39901;4,48074E+12;36347,04;5,56469E+12;40258,59;1,75703E+12;62210,05;7,09079E+11;36236,9;3,59408E+12;;;;
16-02-2018;37964,71;3,63144E+12;39894,16;4,47142E+12;36340,34;5,55928E+12;40243,8;1,79685E+12;62199,89;7,09548E+11;36230,02;3,59198E+12;;;;
17-02-2018;37964,71;3,63144E+12;39894,16;4,47142E+12;36340,34;5,55928E+12;40243,8;1,79685E+12;62199,89;7,09548E+11;36230,02;3,59198E+12;;;;
18-02-2018;37964,71;3,63144E+12;39894,16;4,47142E+12;36340,34;5,55928E+12;40243,8;1,79685E+12;62199,89;7,09548E+11;36230,02;3,59198E+12;;;;
19-02-2018;37989,72;3,62746E+12;39916,95;4,47323E+12;36365,71;5,5595E+12;40264;1,79993E+12;62235,45;7,10181E+11;36254,51;3,59218E+12;;;;
20-02-2018;38022,63;3,62717E+12;39957,86;4,46919E+12;36400,21;5,55358E+12;40293,07;1,80003E+12;62289,75;7,10669E+11;36287,33;3,59329E+12;;;;
21-02-2018;38048,05;3,62217E+12;39984,76;4,46318E+12;36429,67;5,5433E+12;40313,14;1,79836E+12;62329,5;7,11278E+11;36315,39;3,59372E+12;;;;
22-02-2018;38085,33;3,62224E+12;40029,74;4,4612E+12;36466,82;5,54207E+12;40336;1,79901E+12;62381,4;7,11771E+11;36355,49;3,59545E+12;;;;
23-02-2018;38097,65;3,61592E+12;40034,25;4,45298E+12;36482,67;5,53331E+12;40342,58;1,79888E+12;62396,26;7,11826E+11;36361,83;3,59434E+12;;;;
24-02-2018;38097,65;3,61592E+12;40034,25;4,45298E+12;36482,67;5,53331E+12;40342,58;1,79888E+12;62396,26;7,11826E+11;36361,83;3,59434E+12;;;;
25-02-2018;38097,65;3,61592E+12;40034,25;4,45298E+12;36482,67;5,53331E+12;40342,58;1,79888E+12;62396,26;7,11826E+11;36361,83;3,59434E+12;;;;
26-02-2018;38117,7;3,62229E+12;40045,75;4,45125E+12;36497,04;5,5343E+12;40363,48;1,8007E+12;62422,89;7,11989E+11;36378,11;3,59436E+12;;;;
27-02-2018;38127,17;3,6227E+12;40050,61;4,44982E+12;36492,99;5,53659E+12;40375,54;1,80178E+12;62427,76;7,12483E+11;36387,04;3,59499E+12;;;;
28-02-2018;38079,9;3,61521E+12;40013,98;4,4418E+12;36447,54;5,52514E+12;40333,06;1,79883E+12;62350,68;7,11065E+11;36339,58;3,58883E+12;;;;
01-03-2018;38084,47;3,60376E+12;40015,08;4,42916E+12;36452,39;5,52354E+12;40332,15;1,80161E+12;62360,97;7,04092E+11;36343,01;3,57651E+12;;;;
02-03-2018;38096,6;3,56094E+12;40023,98;4,33234E+12;36473,37;5,33215E+12;40348,57;1,71237E+12;62384,63;6,98127E+11;36354,53;3,55495E+12;;;;
03-03-2018;38096,6;3,56094E+12;40023,98;4,33234E+12;36473,37;5,33215E+12;40348,57;1,71237E+12;62384,63;6,98127E+11;36354,53;3,55495E+12;;;;
04-03-2018;38096,6;3,56094E+12;40023,98;4,33234E+12;36473,37;5,33215E+12;40348,57;1,71237E+12;62384,63;6,98127E+11;36354,53;3,55495E+12;;;;
05-03-2018;38127,52;3,5335E+12;40049;4,26268E+12;36501,63;5,22421E+12;40382;1,62522E+12;62436,61;6,93996E+11;36381,44;3,54148E+12;;;;
06-03-2018;38146,55;3,53062E+12;40076,77;4,24945E+12;36515,03;5,20995E+12;40399,6;1,5653E+12;62459,98;6,93325E+11;36395,46;3,53619E+12;;;;
07-03-2018;38141,66;3,52946E+12;40069,23;4,2471E+12;36497,15;5,2048E+12;40378,52;1,51657E+12;62440,6;6,91949E+11;36382,92;3,53309E+12;;;;
08-03-2018;38153,99;3,5428E+12;40089,89;4,24906E+12;36512,22;5,20974E+12;40395,25;1,51687E+12;62476,69;6,92105E+11;36394,19;3,53301E+12;;;;
09-03-2018;38114,87;3,54432E+12;40042,32;4,24216E+12;36472,44;5,203E+12;40361,82;1,51383E+12;62398,91;6,90722E+11;36353,59;3,5275E+12;;;;
10-03-2018;38114,87;3,54432E+12;40042,32;4,24216E+12;36472,44;5,203E+12;40361,82;1,51383E+12;62398,91;6,90722E+11;36353,59;3,5275E+12;;;;
11-03-2018;38114,87;3,54432E+12;40042,32;4,24216E+12;36472,44;5,203E+12;40361,82;1,51383E+12;62398,91;6,90722E+11;36353,59;3,5275E+12;;;;
12-03-2018;38111,53;3,54179E+12;40033,68;4,23137E+12;36462,89;5,1992E+12;40366,85;1,51519E+12;62378,64;6,90737E+11;36350,58;3,52617E+12;;;;
13-03-2018;38180,69;3,5008E+12;40112,52;4,13666E+12;36533,11;4,98369E+12;40430,76;1,44301E+12;62495,13;6,83523E+11;36421,93;3,50503E+12;;;;
14-03-2018;38187,7;3,4519E+12;40116,92;4,06E+12;36546,22;4,84182E+12;40445,43;1,37064E+12;62519,59;6,77676E+11;36434,13;3,48942E+12;;;;
15-03-2018;38201,15;3,43712E+12;40128,69;4,03446E+12;36553,7;4,81821E+12;40460,34;1,29757E+12;62541,45;6,73353E+11;36453,23;3,48088E+12;;;;
16-03-2018;38228,04;3,42595E+12;40158,18;4,01451E+12;36578,71;4,7937E+12;40493,46;1,2296E+12;62589,66;6,72666E+11;36483,41;3,47484E+12;;;;
17-03-2018;38228,04;3,42595E+12;40158,18;4,01451E+12;36578,71;4,7937E+12;40493,46;1,2296E+12;62589,66;6,72666E+11;36483,41;3,47484E+12;;;;
18-03-2018;38228,04;3,42595E+12;40158,18;4,01451E+12;36578,71;4,7937E+12;40493,46;1,2296E+12;62589,66;6,72666E+11;36483,41;3,47484E+12;;;;
19-03-2018;38283,67;3,42437E+12;40222,75;4,01674E+12;36632,76;4,79215E+12;40547,78;1,18582E+12;62683,82;6,73134E+11;36529,53;3,47713E+12;;;;
20-03-2018;38283,74;3,45453E+12;40215,66;4,0829E+12;36634,96;4,93641E+12;40540,59;1,24464E+12;62686,9;6,78137E+11;36526,46;3,49371E+12;;;;
21-03-2018;38258;3,47448E+12;40186,98;4,12725E+12;36620,9;5,02351E+12;40518,85;1,29876E+12;62642,28;6,8142E+11;36500,01;3,50466E+12;;;;
22-03-2018;38237,55;3,47673E+12;40164,21;4,13307E+12;36594,16;5,02951E+12;40488,77;1,33994E+12;62600,91;6,81845E+11;36481,13;3,50313E+12;;;;
23-03-2018;38224,17;3,47861E+12;40157,66;4,13228E+12;36580,59;5,04112E+12;40484,09;1,38021E+12;62586,89;6,82406E+11;36472,83;3,5021E+12;;;;
24-03-2018;38224,17;3,47861E+12;40157,66;4,13228E+12;36580,59;5,04112E+12;40484,09;1,38021E+12;62586,89;6,82406E+11;36472,83;3,5021E+12;;;;
25-03-2018;38224,17;3,47861E+12;40157,66;4,13228E+12;36580,59;5,04112E+12;40484,09;1,38021E+12;62586,89;6,82406E+11;36472,83;3,5021E+12;;;;
26-03-2018;38249,01;3,47776E+12;40178,76;4,133E+12;36608,83;5,04319E+12;40514,39;1,40654E+12;62622,61;6,82726E+11;36495,17;3,50327E+12;;;;
27-03-2018;38296,94;3,48074E+12;40219,14;4,13285E+12;36647,85;5,04763E+12;40553,24;1,40922E+12;62683,05;6,83455E+11;36533,68;3,50633E+12;;;;
28-03-2018;38318,82;3,53382E+12;40253,88;4,15166E+12;36673,93;5,0869E+12;40592,98;1,41733E+12;62715,97;6,84386E+11;36560,41;3,51423E+12;;;;
29-03-2018;38364,66;3,61771E+12;40296,15;4,24747E+12;36715,73;5,2673E+12;40628,81;1,4893E+12;62784,6;6,9104E+11;36607,67;3,53627E+12;;;;
30-03-2018;38364,66;3,61771E+12;40296,15;4,24747E+12;36715,73;5,2673E+12;40628,81;1,4893E+12;62784,6;6,9104E+11;36607,67;3,53627E+12;;;;
31-03-2018;38364,66;3,61771E+12;40296,15;4,24747E+12;36715,73;5,2673E+12;40628,81;1,4893E+12;62784,6;6,9104E+11;36607,67;3,53627E+12;;;;
01-04-2018;38364,66;3,61771E+12;40296,15;4,24747E+12;36715,73;5,2673E+12;40628,81;1,4893E+12;62784,6;6,9104E+11;36607,67;3,53627E+12;;;;
02-04-2018;38403,04;3,66277E+12;40322,87;4,31583E+12;36738,12;5,40669E+12;40647,16;1,56179E+12;62832,31;6,87969E+11;36635,93;3,54898E+12;;;;
03-04-2018;38390,57;3,67262E+12;40317,99;4,32348E+12;36728,28;5,41814E+12;40641,16;1,62654E+12;62820,47;6,88679E+11;36623,14;3,55031E+12;;;;
04-04-2018;38409,54;3,68752E+12;40327,03;4,32892E+12;36753,16;5,44659E+12;40657,61;1,67905E+12;62857,25;6,89494E+11;36643,46;3,56225E+12;;;;
05-04-2018;38463,83;3,7059E+12;40393,94;4,3429E+12;36807,77;5,46001E+12;40709,74;1,6833E+12;62950,25;6,90694E+11;36700,39;3,57266E+12;;;;
06-04-2018;38489,56;3,71531E+12;40423,9;4,35247E+12;36832,81;5,47291E+12;40735,31;1,68764E+12;62995,37;6,91461E+11;36724,09;3,57722E+12;;;;
07-04-2018;38489,56;3,71531E+12;40423,9;4,35247E+12;36832,81;5,47291E+12;40735,31;1,68764E+12;62995,37;6,91461E+11;36724,09;3,57722E+12;;;;
08-04-2018;38489,56;3,71531E+12;40423,9;4,35247E+12;36832,81;5,47291E+12;40735,31;1,68764E+12;62995,37;6,91461E+11;36724,09;3,57722E+12;;;;
09-04-2018;38458,21;3,71823E+12;40385,89;4,35264E+12;36805,2;5,48101E+12;40705,38;1,6896E+12;62940,44;6,90908E+11;36689,14;3,57698E+12;;;;
10-04-2018;38474,79;3,71844E+12;40404,6;4,35621E+12;36818,19;5,47931E+12;40726,17;1,69022E+12;62968,23;6,90618E+11;36704,85;3,58022E+12;;;;
11-04-2018;38519,41;3,72257E+12;40454,31;4,35883E+12;36862,67;5,48507E+12;40761,74;1,69232E+12;63037,07;6,91964E+11;36757,1;3,58783E+12;;;;
12-04-2018;38528,88;3,7238E+12;40460,88;4,36439E+12;36874,13;5,4941E+12;40772,97;1,69528E+12;63051,11;6,92916E+11;36767,23;3,59092E+12;;;;
13-04-2018;38548,26;3,73144E+12;40472,25;4,37059E+12;36894,77;5,50331E+12;40783,91;1,69851E+12;63081,98;6,94185E+11;36785,93;3,59574E+12;;;;
14-04-2018;38548,26;3,73144E+12;40472,25;4,37059E+12;36894,77;5,50331E+12;40783,91;1,69851E+12;63081,98;6,94185E+11;36785,93;3,59574E+12;;;;
15-04-2018;38548,26;3,73144E+12;40472,25;4,37059E+12;36894,77;5,50331E+12;40783,91;1,69851E+12;63081,98;6,94185E+11;36785,93;3,59574E+12;;;;
16-04-2018;38550,88;3,76589E+12;40474,13;4,39561E+12;36895,33;5,51388E+12;40789,98;1,62197E+12;63083,24;6,86926E+11;36783,5;3,59673E+12;;;;
17-04-2018;38540,13;3,77078E+12;40453,39;4,39617E+12;36886,15;5,5176E+12;40783,12;1,62414E+12;63064,94;6,87553E+11;36767,84;3,59714E+12;;;;
18-04-2018;38571,77;3,77246E+12;40492,78;4,40339E+12;36918,16;5,52751E+12;40813,75;1,62626E+12;63120,17;6,88193E+11;36803,5;3,60036E+12;;;;
19-04-2018;38584,21;3,78817E+12;40507,75;4,41995E+12;36929,95;5,55763E+12;40822,59;1,63064E+12;63142,76;6,8915E+11;36816,8;3,60535E+12;;;;
20-04-2018;38577,23;3,80834E+12;40503,17;4,43148E+12;36917,87;5,5911E+12;40816,02;1,63353E+12;63131,67;6,89991E+11;36800,75;3,61123E+12;;;;
21-04-2018;38577,23;3,80834E+12;40503,17;4,43148E+12;36917,87;5,5911E+12;40816,02;1,63353E+12;63131,67;6,89991E+11;36800,75;3,61123E+12;;;;
22-04-2018;38577,23;3,80834E+12;40503,17;4,43148E+12;36917,87;5,5911E+12;40816,02;1,63353E+12;63131,67;6,89991E+11;36800,75;3,61123E+12;;;;
23-04-2018;38560;3,81124E+12;40487,18;4,43433E+12;36909,48;5,59143E+12;40802,82;1,63354E+12;63110,18;6,89757E+11;36782,66;3,61054E+12;;;;
24-04-2018;38545,18;3,80773E+12;40473,42;4,43099E+12;36895,24;5,58821E+12;40790,42;1,63308E+12;63083,19;6,89482E+11;36766,1;3,60827E+12;;;;
25-04-2018;38472,97;3,76574E+12;40384,63;4,35861E+12;36818,34;5,44739E+12;40727,64;1,57277E+12;62943,77;6,83926E+11;36682,65;3,58342E+12;;;;
26-04-2018;38385,89;3,72275E+12;40280,26;4,30374E+12;36736,72;5,35862E+12;40653,48;1,52466E+12;62800,22;6,79388E+11;36593,71;3,56525E+12;;;;
27-04-2018;38437,46;3,71119E+12;40335,23;4,29901E+12;36793,74;5,33435E+12;40714,56;1,50589E+12;62885,32;6,7939E+11;36643,77;3,56732E+12;;;;
28-04-2018;38437,46;3,71119E+12;40335,23;4,29901E+12;36793,74;5,33435E+12;40714,56;1,50589E+12;62885,32;6,7939E+11;36643,77;3,56732E+12;;;;
29-04-2018;38437,46;3,71119E+12;40335,23;4,29901E+12;36793,74;5,33435E+12;40714,56;1,50589E+12;62885,32;6,7939E+11;36643,77;3,56732E+12;;;;
30-04-2018;38487,15;3,71344E+12;40390,48;4,30066E+12;36846,3;5,33268E+12;40760,78;1,5053E+12;62975,92;6,79899E+11;36695,79;3,57098E+12;;;;
01-05-2018;38487,15;3,71344E+12;40390,48;4,30066E+12;36846,3;5,33268E+12;40760,78;1,5053E+12;62975,92;6,79899E+11;36695,79;3,57098E+12;;;;
02-05-2018;38548,07;3,72426E+12;40460,78;4,32652E+12;36907,91;5,35314E+12;40828,75;1,46034E+12;63093,38;6,75432E+11;36756,02;3,5725E+12;;;;
03-05-2018;38568,35;3,72225E+12;40487,88;4,32441E+12;36939,71;5,3516E+12;40855,81;1,46049E+12;63153,6;6,7634E+11;36778,93;3,57484E+12;;;;
04-05-2018;38582,57;3,72093E+12;40494,15;4,32274E+12;36957,17;5,35152E+12;40874,53;1,46107E+12;63182,28;6,76569E+11;36787,93;3,57471E+12;;;;
05-05-2018;38582,57;3,72093E+12;40494,15;4,32274E+12;36957,17;5,35152E+12;40874,53;1,46107E+12;63182,28;6,76569E+11;36787,93;3,57471E+12;;;;
06-05-2018;38582,57;3,72093E+12;40494,15;4,32274E+12;36957,17;5,35152E+12;40874,53;1,46107E+12;63182,28;6,76569E+11;36787,93;3,57471E+12;;;;
07-05-2018;38627,85;3,72316E+12;40547,96;4,32583E+12;37013,84;5,356E+12;40931,26;1,46183E+12;63266;6,77138E+11;36840,84;3,57925E+12;;;;
08-05-2018;38624,53;3,71905E+12;40554,46;4,31998E+12;37004,86;5,34976E+12;40923,73;1,46088E+12;63254,27;6,76897E+11;36831,49;3,5772E+12;;;;
09-05-2018;38666,07;3,71787E+12;40595,08;4,3225E+12;37048,34;5,34665E+12;40966,79;1,46167E+12;63321,34;6,77276E+11;36868,43;3,58002E+12;;;;
10-05-2018;38592,76;3,61908E+12;40511,14;4,18759E+12;36973,6;5,09318E+12;40885,14;1,3859E+12;63187,08;6,68272E+11;36791,17;3,53871E+12;;;;
11-05-2018;38606,93;3,54178E+12;40514,31;4,06921E+12;36979,52;4,91204E+12;40891,6;1,31374E+12;63201,39;6,59642E+11;36806,47;3,50782E+12;;;;
12-05-2018;38606,93;3,54178E+12;40514,31;4,06921E+12;36979,52;4,91204E+12;40891,6;1,31374E+12;63201,39;6,59642E+11;36806,47;3,50782E+12;;;;
13-05-2018;38606,93;3,54178E+12;40514,31;4,06921E+12;36979,52;4,91204E+12;40891,6;1,31374E+12;63201,39;6,59642E+11;36806,47;3,50782E+12;;;;
14-05-2018;38626,78;3,53106E+12;40539,46;4,05284E+12;36996,82;4,89094E+12;40929,28;1,24749E+12;63248,78;6,589E+11;36828,48;3,50583E+12;;;;
15-05-2018;38634,16;3,51957E+12;40549,86;4,033E+12;37007,39;4,87333E+12;40943,1;1,20562E+12;63272,69;6,54496E+11;36825,4;3,48638E+12;;;;
16-05-2018;38629,28;3,50928E+12;40545,75;4,02497E+12;36995,57;4,86066E+12;40917,15;1,20349E+12;63243,21;6,54809E+11;36810,42;3,4821E+12;;;;
17-05-2018;38665,81;3,50433E+12;40598,91;4,02302E+12;37052,8;4,86204E+12;40936,24;1,20168E+12;63311,03;6,5505E+11;36858,35;3,48474E+12;;;;
18-05-2018;38689,24;3,499E+12;40624,17;4,01815E+12;37077,64;4,85933E+12;40958,16;1,20051E+12;63349,57;6,55284E+11;36880,6;3,48479E+12;;;;
19-05-2018;38689,24;3,499E+12;40624,17;4,01815E+12;37077,64;4,85933E+12;40958,16;1,20051E+12;63349,57;6,55284E+11;36880,6;3,48479E+12;;;;
20-05-2018;38689,24;3,499E+12;40624,17;4,01815E+12;37077,64;4,85933E+12;40958,16;1,20051E+12;63349,57;6,55284E+11;36880,6;3,48479E+12;;;;
21-05-2018;38689,24;3,499E+12;40624,17;4,01815E+12;37077,64;4,85933E+12;40958,16;1,20051E+12;63349,57;6,55284E+11;36880,6;3,48479E+12;;;;
22-05-2018;38697,65;3,49286E+12;40628,97;4,01179E+12;37068,07;4,84369E+12;40948,11;1,19655E+12;63353,46;6,54624E+11;36882;3,48303E+12;;;;
23-05-2018;38655,56;3,48053E+12;40581,45;4,00061E+12;37031,79;4,83256E+12;40919,02;1,19218E+12;63282,15;6,53711E+11;36849,44;3,47795E+12;;;;
24-05-2018;38627,21;3,47156E+12;40558,5;3,99245E+12;37010,96;4,82519E+12;40891,82;1,18955E+12;63244,41;6,53091E+11;36826,02;3,47444E+12;;;;
25-05-2018;38622,91;3,46855E+12;40557,14;3,98871E+12;37005,38;4,82077E+12;40894,26;1,1888E+12;63242,58;6,52835E+11;36816,93;3,47235E+12;;;;
26-05-2018;38622,91;3,46855E+12;40557,14;3,98871E+12;37005,38;4,82077E+12;40894,26;1,1888E+12;63242,58;6,52835E+11;36816,93;3,47235E+12;;;;
27-05-2018;38622,91;3,46855E+12;40557,14;3,98871E+12;37005,38;4,82077E+12;40894,26;1,1888E+12;63242,58;6,52835E+11;36816,93;3,47235E+12;;;;
28-05-2018;38681,49;3,46618E+12;40624,01;3,98906E+12;37062,3;4,82238E+12;40961,12;1,18956E+12;63324,34;6,5359E+11;36868,53;3,47496E+12;;;;
29-05-2018;38678,63;3,46581E+12;40606,68;3,99113E+12;37055,18;4,82708E+12;40954,25;1,19019E+12;63312,06;6,54085E+11;36866,57;3,47533E+12;;;;
30-05-2018;38656,81;3,53859E+12;40595,29;4,10869E+12;37037,34;5,04699E+12;40945,66;1,24972E+12;63293,94;6,61534E+11;36855;3,5073E+12;;;;
31-05-2018;38671,46;3,58342E+12;40614,5;4,17101E+12;37057,5;5,15828E+12;40954,76;1,30817E+12;63326,86;6,67013E+11;36875,76;3,525E+12;;;;
01-06-2018;38673,89;3,581E+12;40615,67;4,18533E+12;37062,19;5,18855E+12;40948,44;1,34024E+12;63336,36;6,62315E+11;36876,86;3,52231E+12;;;;
02-06-2018;38673,89;3,581E+12;40615,67;4,18533E+12;37062,19;5,18855E+12;40948,44;1,34024E+12;63336,36;6,62315E+11;36876,86;3,52231E+12;;;;
03-06-2018;38673,89;3,581E+12;40615,67;4,18533E+12;37062,19;5,18855E+12;40948,44;1,34024E+12;63336,36;6,62315E+11;36876,86;3,52231E+12;;;;
04-06-2018;38712,96;3,59947E+12;40649,63;4,19497E+12;37104,84;5,20483E+12;40983,22;1,37321E+12;63391,77;6,6334E+11;36910;3,52521E+12;;;;
05-06-2018;38746,09;3,60152E+12;40685,78;4,19009E+12;37139,26;5,20534E+12;41017,89;1,38766E+12;63447,92;6,63453E+11;36949,75;3,52709E+12;;;;
06-06-2018;38750,06;3,60099E+12;40698,72;4,1921E+12;37143,59;5,20822E+12;41022,54;1,38764E+12;63471,98;6,6354E+11;36955,55;3,52827E+12;;;;
07-06-2018;38718,9;3,5988E+12;40659,1;4,18626E+12;37112,61;5,20448E+12;40986,93;1,387E+12;63421,4;6,63285E+11;36924,39;3,5257E+12;;;;
08-06-2018;38716,13;3,59687E+12;40667,36;4,18729E+12;37115,72;5,19818E+12;40991,34;1,38727E+12;63423,56;6,63304E+11;36922,25;3,52382E+12;;;;
09-06-2018;38716,13;3,59687E+12;40667,36;4,18729E+12;37115,72;5,19818E+12;40991,34;1,38727E+12;63423,56;6,63304E+11;36922,25;3,52382E+12;;;;
10-06-2018;38716,13;3,59687E+12;40667,36;4,18729E+12;37115,72;5,19818E+12;40991,34;1,38727E+12;63423,56;6,63304E+11;36922,25;3,52382E+12;;;;
11-06-2018;38794,82;3,59935E+12;40741,03;4,18499E+12;37177,39;5,1974E+12;41057,61;1,38921E+12;63541,47;6,64222E+11;36993,72;3,52797E+12;;;;
12-06-2018;38792,76;3,57185E+12;40733,97;4,1587E+12;37179,57;5,14113E+12;41055,58;1,37579E+12;63532,5;6,62915E+11;36989,04;3,52081E+12;;;;
13-06-2018;38795,19;3,56103E+12;40747,18;4,15019E+12;37186,7;5,12124E+12;41058,07;1,36646E+12;63551,22;6,62084E+11;36989,52;3,51815E+12;;;;
14-06-2018;38809,69;3,56377E+12;40762,82;4,14902E+12;37195,76;5,12271E+12;41062,19;1,35803E+12;63564,13;6,63315E+11;36994,02;3,51997E+12;;;;
15-06-2018;38815,39;3,55645E+12;40755,68;4,13644E+12;37208,28;5,12312E+12;41071,78;1,35543E+12;63563,13;6,57392E+11;36991,47;3,50603E+12;;;;
16-06-2018;38815,39;3,55645E+12;40755,68;4,13644E+12;37208,28;5,12312E+12;41071,78;1,35543E+12;63563,13;6,57392E+11;36991,47;3,50603E+12;;;;
17-06-2018;38815,39;3,55645E+12;40755,68;4,13644E+12;37208,28;5,12312E+12;41071,78;1,35543E+12;63563,13;6,57392E+11;36991,47;3,50603E+12;;;;
18-06-2018;38835,98;3,55651E+12;40783,2;4,13833E+12;37231,96;5,12427E+12;41101,02;1,35588E+12;63618,54;6,57958E+11;37014,29;3,50747E+12;;;;
19-06-2018;38841,73;3,55626E+12;40787,64;4,13976E+12;37236,91;5,13065E+12;41109,75;1,35627E+12;63630,57;6,58106E+11;37024,49;3,50791E+12;;;;
20-06-2018;38863,39;3,55767E+12;40809,07;4,13997E+12;37259,25;5,13472E+12;41125,51;1,35673E+12;63658,29;6,58389E+11;37040,41;3,50954E+12;;;;
21-06-2018;38868,97;3,55893E+12;40814,41;4,14264E+12;37255,28;5,13591E+12;41128,5;1,35684E+12;63658,83;6,58392E+11;37038,15;3,5087E+12;;;;
22-06-2018;38878,96;3,56176E+12;40818,73;4,14472E+12;37252,4;5,13891E+12;41130,95;1,35777E+12;63679,22;6,58801E+11;37047,01;3,50938E+12;;;;
23-06-2018;38878,96;3,56176E+12;40818,73;4,14472E+12;37252,4;5,13891E+12;41130,95;1,35777E+12;63679,22;6,58801E+11;37047,01;3,50938E+12;;;;
24-06-2018;38878,96;3,56176E+12;40818,73;4,14472E+12;37252,4;5,13891E+12;41130,95;1,35777E+12;63679,22;6,58801E+11;37047,01;3,50938E+12;;;;
25-06-2018;38884,21;3,63549E+12;40824,6;4,25036E+12;37251,68;5,33901E+12;41132,82;1,42619E+12;63687,03;6,64857E+11;37055,23;3,53889E+12;;;;
26-06-2018;38862,07;3,67282E+12;40798,22;4,29798E+12;37237,12;5,42637E+12;41113,01;1,49334E+12;63659,58;6,68329E+11;37032,53;3,55439E+12;;;;
27-06-2018;38871,57;3,68696E+12;40802,11;4,31533E+12;37243,4;5,45334E+12;41117,17;1,51176E+12;63665,6;6,69732E+11;37034,17;3,55914E+12;;;;
28-06-2018;38876,73;3,69209E+12;40805,21;4,3244E+12;37240,35;5,46485E+12;41123,44;1,51602E+12;63680;6,70668E+11;37031,92;3,56165E+12;;;;
29-06-2018;38900,01;3,75089E+12;40820,38;4,39851E+12;37256,08;5,59915E+12;41139,89;1,57401E+12;63715,72;6,75259E+11;37057,32;3,58782E+12;;;;
30-06-2018;38900,01;3,75089E+12;40820,38;4,39851E+12;37256,08;5,59915E+12;41139,89;1,57401E+12;63715,72;6,75259E+11;37057,32;3,58782E+12;;;;
01-07-2018;38900,01;3,75089E+12;40820,38;4,39851E+12;37256,08;5,59915E+12;41139,89;1,57401E+12;63715,72;6,75259E+11;37057,32;3,58782E+12;;;;
02-07-2018;38900,01;3,75089E+12;40820,38;4,39851E+12;37256,08;5,59915E+12;41139,89;1,57401E+12;63715,72;6,75259E+11;37057,32;3,58782E+12;;;;
03-07-2018;38916,65;3,79272E+12;40841,76;4,45455E+12;37275,62;5,70288E+12;41152,24;1,6146E+12;63759,54;6,71515E+11;37074,54;3,60821E+12;;;;
04-07-2018;38931,54;3,81538E+12;40850,14;4,47738E+12;37288,16;5,73261E+12;41168,16;1,62694E+12;63784,96;6,72867E+11;37091,06;3,61742E+12;;;;
05-07-2018;38923,11;3,83159E+12;40846,25;4,48934E+12;37280,93;5,76218E+12;41163,7;1,63666E+12;63776,68;6,73744E+11;37086,23;3,6236E+12;;;;
06-07-2018;38961,11;3,83971E+12;40888,48;4,50263E+12;37310,97;5,7641E+12;41201,23;1,6403E+12;63842,96;6,74242E+11;37119,56;3,62836E+12;;;;
07-07-2018;38961,11;3,83971E+12;40888,48;4,50263E+12;37310,97;5,7641E+12;41201,23;1,6403E+12;63842,96;6,74242E+11;37119,56;3,62836E+12;;;;
08-07-2018;38961,11;3,83971E+12;40888,48;4,50263E+12;37310,97;5,7641E+12;41201,23;1,6403E+12;63842,96;6,74242E+11;37119,56;3,62836E+12;;;;
09-07-2018;39009,93;3,85096E+12;40941,19;4,51327E+12;37353,23;5,77561E+12;41238,81;1,64385E+12;63921,01;6,74766E+11;37171,28;3,63398E+12;;;;
10-07-2018;39001,55;3,85837E+12;40934,56;4,51985E+12;37348,08;5,78911E+12;41235,98;1,64811E+12;63896,46;6,75044E+11;37167,18;3,63544E+12;;;;
11-07-2018;39014,85;3,86269E+12;40944,32;4,52874E+12;37355,12;5,80633E+12;41240,14;1,65185E+12;63919,08;6,75945E+11;37176,01;3,63795E+12;;;;
12-07-2018;39023,21;3,8638E+12;40950,81;4,53769E+12;37360,09;5,81829E+12;41244,03;1,65604E+12;63931,47;6,76884E+11;37168,6;3,64062E+12;;;;
13-07-2018;39005,43;3,80977E+12;40928,82;4,43638E+12;37338,23;5,61568E+12;41227,92;1,57407E+12;63889,77;6,70798E+11;37151,57;3,61502E+12;;;;
14-07-2018;39005,43;3,80977E+12;40928,82;4,43638E+12;37338,23;5,61568E+12;41227,92;1,57407E+12;63889,77;6,70798E+11;37151,57;3,61502E+12;;;;
15-07-2018;39005,43;3,80977E+12;40928,82;4,43638E+12;37338,23;5,61568E+12;41227,92;1,57407E+12;63889,77;6,70798E+11;37151,57;3,61502E+12;;;;
