
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2025-03-24;61.864,11;4884952135028;64.189,87;4261589852585;58.821,33;5792001767262;62.569,39;1777164011500;98.791,98;1326012325643;57.705,08;3959573046681;63.096,51;312041887476
2025-03-25;61.517,69;4857413219847;63.814,39;4236374119748;58.499,79;5758438914460;62.187,76;1766141276932;98.215,28;1318905176572;57.384,90;3937313024700;62.743,27;310406341996
2025-03-26;61.542,59;4860805563056;63.849,35;4236643043857;58.516,88;5759189688493;62.236,36;1767519677441;98.277,44;1320352583238;57.400,13;3938477028815;62.768,64;310554668776
2025-03-27;61.405,67;4850715685394;63.698,92;4226484145630;58.384,88;5745558588636;62.086,74;1762830073767;98.034,55;1317665324575;57.270,82;3929583478496;62.611,68;309749044052
2025-03-28;61.298,99;4839248161472;63.601,09;4215163462602;58.291,14;5722440578387;61.962,51;1757634282218;97.818,35;1314201949482;57.174,61;3922189393510;62.497,19;308953779478
2025-03-29;61.298,99;4839248161472;63.601,09;4215163462602;58.291,14;5722440578387;61.962,51;1757634282218;97.818,35;1314201949482;57.174,61;3922189393510;62.497,19;308953779478
2025-03-30;61.298,99;4839248161472;63.601,09;4215163462602;58.291,14;5722440578387;61.962,51;1757634282218;97.818,35;1314201949482;57.174,61;3922189393510;62.497,19;308953779478
2025-03-31;61.762,91;4875919102874;64.105,93;4251094379228;58.744,03;5761647600140;62.478,04;1771618149260;98.589,77;1325081754252;57.593,20;3951063600635;62.977,52;311230295784

Valores Provisorios - Sujetos a Confirmacion

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2025-04-01;61.852,21;4878998260550;64.209,07;4257445821241;58.846,32;5763399331405;62.581,39;1775824245315;98.755,17;1331133671287;57.691,90;3947584839937;63.090,11;314248208720
2025-04-02;62.341,72;4905841655986;64.710,68;4261682445839;59.316,87;5778910588300;63.078,26;1789139894845;99.577,41;1339640979036;58.143,38;3974681060784;63.587,55;316030609087
2025-04-03;62.407,09;4906772324957;64.757,19;4251815375020;59.367,31;5781319739333;63.123,09;1790396902320;99.646,73;1338123649226;58.216,25;3978417204504;63.662,66;316036237353
2025-04-04;63.724,81;5008234592408;66.143,08;4341960457973;60.638,44;5907414289142;64.377,00;1826363842166;101.793,62;1366239871630;59.461,53;4063814761860;64.960,91;322792844427
2025-04-05;63.724,81;5008234592408;66.143,08;4341960457973;60.638,44;5907414289142;64.377,00;1826363842166;101.793,62;1366239871630;59.461,53;4063814761860;64.960,91;322792844427
2025-04-06;63.724,81;5008234592408;66.143,08;4341960457973;60.638,44;5907414289142;64.377,00;1826363842166;101.793,62;1366239871630;59.461,53;4063814761860;64.960,91;322792844427
2025-04-07;64.675,46;5079992601324;67.149,33;4406014828391;61.567,90;5992679351742;65.266,89;1851436555517;103.313,25;1385996469979;60.381,21;4127221218275;65.873,94;327387660129
2025-04-08;64.283,94;5076298543516;66.727,64;4383099148649;61.168,12;5959637854115;64.827,38;1840510079379;102.666,28;1378510841294;60.023,11;4103506932213;65.463,67;325580405445
2025-04-09;64.160,68;5133045755066;66.589,50;4410809662414;61.043,35;5996329048075;64.615,79;1838349425221;102.407,09;1383275975042;59.912,08;4102652042759;65.291,46;326683683813
